title,x,y,cluster
The Karate Kid Part II,-0.08168897037724702,-0.02267293785661957,3
Fair Play,-0.07686517988232712,-0.01332408819411832,1
Yummy,-0.04282543546445683,-0.04229399778772395,2
Crawl,-0.039341271358580204,-0.0030951578853667364,1
The Immigrant,0.019400248148859937,0.09364354133337047,2
Ace Ventura: When Nature Calls,-0.03211791306676391,0.002818446775472838,0
Old,-0.03431580470566259,-0.04283395605842262,1
Happy Death Day 2U,-0.02928697547007401,-0.03819873060740164,2
Barbershop: The Next Cut,-0.09440326082841094,-0.08844523146207371,0
Ink,-0.029678124826101566,0.11875614878585673,0
Friday After Next,-0.040554145033423625,-0.014649083925451487,1
Second Act,-0.007222767466195688,0.03055075394585662,2
Errementari: The Blacksmith and the Devil,-0.06743333158829058,-0.05734652600227771,0
Dark Skies,-0.036411325429435606,0.05868065016479176,1
Diary of a Wimpy Kid: Dog Days,-0.05972667117672188,0.020174511867731584,3
Child's Play 2,-0.035976280945731146,-0.04682008093787411,0
I Want You Back,-0.07970849273829558,-0.008548919271116576,1
Don't Stop Me Now,-0.03782091277596171,0.08263212461567182,2
The Bar,-0.016862431891792967,0.03441898645022175,0
Falcon Rising,0.011216703663778643,0.10037458837406982,3
Fright Night Part 2,-0.06793522335731106,-0.01459119554714763,2
Astro Boy,-0.12252181569323903,-0.10711366139487165,0
The Endless,0.1411234390272379,0.012683562018596039,1
Case 39,-0.05828191219934471,-0.04147274621921161,2
Vampires,0.0013158977000895487,0.003981781761686987,0
Bend It Like Beckham,-0.0005726733955255317,0.04968009226762724,2
Triple Frontier,0.053027802854990605,-0.045848981443312155,3
After.Life,0.15750249695145588,-0.06920893317250927,2
¡Three Amigos!,-0.01280602654060178,0.05334282309163502,0
Meet the Feebles,-0.028980926031929446,-0.031287668188144595,0
Chaos,-0.012293417142083932,-0.06552837023340838,0
Pleasure,0.025648577038768793,0.007499910933483605,2
16 Wishes,-0.06544213825206606,-0.097558595100687,2
The Englishman Who Went Up a Hill But Came Down a Mountain,-0.020031087958169786,0.07149308132718994,0
Books of Blood,0.03898261059160049,-0.039728917351897215,1
Just a Breath Away,-0.0061189317462579836,-0.050946839995425236,1
Skyscraper,0.028687324630237925,0.009519350846246909,0
Beastly,0.01924447886551512,0.0786134797955055,0
The Visit,-0.035704374964852584,-0.005694573607349989,1
My Summer in Provence,0.11019368081308215,-0.015414747818961017,0
Horror Express,-0.003680992968321802,0.05305364192617838,3
Crying Freeman,0.19358986818382437,-0.040136630918796656,0
Margaret,0.06783542845134238,0.005197504902471962,0
An American Tail: Fievel Goes West,-0.003153874403442069,-0.006967921879260552,1
Bad Taste,0.02064220546336011,0.008602204025801155,0
Balto: Wolf Quest,-0.0008932568363209173,0.19579912390007187,3
Heist,0.14536183823288862,-0.07276656906332314,3
A Bad Moms Christmas,-0.013911904597739864,0.12019392571871801,1
She's All That,0.04505975535244029,0.004951308741596874,3
She's All That,-0.019675167327296284,-0.038881284359249924,3
Convoy,0.022059002603080618,0.06599426011779791,0
Synchronic,0.0010107563833211992,-0.015383278061636755,1
Ted 2,-0.04973793936785738,-0.07959093182128313,3
Speed Racer,0.045668652839378654,-0.023701096892343766,3
Mary Magdalene,0.00397642299170637,-0.004486310946837409,2
The Other Guys,-0.016559119552458524,0.05345616418444059,1
The Lizzie McGuire Movie,0.014768618907159003,-0.05135255943142102,2
"No Retreat, No Surrender",-0.005811536590979022,-0.03327403967632274,3
Pete's Dragon,-0.011783363899399938,-0.019232402837628473,1
Transporter 2,0.008166927317172888,0.07883553999063622,3
Executive Decision,0.002952913174726051,4.618750443389401e-05,0
R.I.P.D. 2: Rise of the Damned,0.008326611868213946,0.09840601966279837,3
Not Okay,0.0710252939126307,-0.029392210991138874,2
Off Course,-0.0011522899841498527,-0.012452524362104261,1
Marvel One-Shot: The Consultant,-0.02930333680899679,-0.04852776461387232,0
Grave Encounters,0.12288209849484255,-0.04494983599930063,1
17 Again,-0.017538133515221706,-0.03527725497871979,3
The Beastmaster,-0.06936068692351055,-0.07662993812694546,3
Half Baked,-0.062427027639617994,0.004888840691630749,1
Maestro,0.05178459287894174,-0.06995250227372676,0
The Hollars,0.023262307682434525,-0.055783056379980045,3
The Matador,0.09426983078055269,0.05485902528208194,3
Whiskey Tango Foxtrot,-0.0359989753041698,-0.012925236910655866,2
Windtalkers,-0.06462208104546302,-0.018278607716948423,0
Gorky Park,0.247232988071472,-0.03833065397697717,3
No Way Up,0.07822638589597196,-0.023660111862063404,1
Pinocchio,0.019787467738027382,-0.027075106131614624,3
A Little Chaos,-0.05442378705744805,0.035148625851644306,1
Goosebumps,-0.05141361418028531,-0.029021140524827627,1
Dead in a Week (Or Your Money Back),0.16002320204102952,0.01551716236294937,3
Vacation,0.0071492199916685945,0.15727048056751997,3
Fun and Fancy Free,0.19192557839132804,-0.034250026468291006,0
The Fury,-0.05244284072209421,-0.05977004523444607,3
Resident Evil: Extinction,-0.04275111628498737,-0.033916121444357857,0
The Interpreter,-0.004316064814715796,0.10434785491266599,0
Serial (Bad) Weddings 3,0.08607013404663968,-0.007012978812403781,1
Blockers,0.13118230143282467,-0.04745299683584812,1
Beauty Shop,-0.02289871891487125,-0.04394504438507632,2
Be Kind Rewind,-0.13846904487002332,-0.11346610932997496,0
Archive,-0.04392041665726651,-0.049659394651600616,3
Bastille Day,-0.025524016841644803,0.010348899327496162,3
The Missing,-0.06340763524724391,-0.029440270063589534,2
Flushed Away,0.062039947797145376,0.0028577032869675036,0
The Siege,0.029912895240050575,0.018591235242166566,3
Bordertown,-0.03347132379384868,0.03441431006849144,0
Return,-0.014947568404200594,0.07172605958616347,3
Illang: The Wolf Brigade,-0.013663162651742503,0.06749723396391034,1
The Little Mermaid,0.06241490121730159,-0.02112565269918843,2
Good Kids,-0.013163546297003451,0.056436277645881903,1
Anche se è amore non si vede,0.01080550492724384,0.007743622840611631,1
Sleepaway Camp,-0.007049630541821863,0.1334523783988055,0
Cannibal Holocaust,0.039183927957631724,-0.012717002457795569,0
Once Upon a Time in Mexico,-0.03396712497550167,-0.05855984208133572,0
Our Little Secret,0.021955089277451635,-0.013581021608272483,1
Tall Girl,-0.0009009235116378064,-0.009781627330131715,2
Daddy's Home 2,-0.011888920925567956,0.035820759575397175,1
Brooklyn's Finest,0.03400530268188342,0.10467115994482601,0
RRRrrrr!!!,0.007118963105439174,0.003700075531703658,0
"Honey, I Shrunk the Kids",0.020229139330451076,-0.016663839629736558,0
Red Dawn,-0.048892095805375305,0.03942366287730216,1
Encounter,0.09407394305566588,-0.07038784230618456,1
Stranger by the Lake,-0.03769462462449119,0.041690624036340065,3
King Arthur,-0.03782008264290418,-0.014191088827415623,0
The Gendarme in New York,0.2220530034758673,-0.027024898132107247,3
Harley Davidson and the Marlboro Man,-0.02912584145111324,-0.017401276753144082,1
Bill & Ted's Bogus Journey,-0.03223892435371503,-0.03559243391991035,0
Carne,-0.03134087129103609,0.0021069688671696923,3
Under Siege,0.037411592213850375,0.08371950537058025,1
Yara,0.040416398196359934,0.006200952085350667,0
Dear Evan Hansen,-0.020633271013450385,0.004929467689418238,1
Creep 2,-0.016240176196676535,-0.005549473896856954,2
The Secret Life of Pets,-0.0018409993364589712,-0.03925148463664838,3
The Great Gatsby,-0.025005525730397323,-0.01799796897915257,3
Becky,-0.04587960390312418,-0.0717180876998719,1
"Yes, God, Yes",0.036429860460677546,0.024172584300306187,3
Beirut,-0.02855258290455775,-0.01025383907623254,3
Nanny McPhee and the Big Bang,-0.09521192412682614,-0.0643968015198997,2
Sierra Burgess Is a Loser,0.12635358580765962,0.06357938584170418,1
"Juliet, Naked",-0.07205632184317891,0.022520495662854224,0
The Cheetah Girls 2,-0.01842749001116267,0.03101683021746926,1
The Land Before Time II: The Great Valley Adventure,-0.07324568750532139,-0.07783070952790438,1
Final Destination 2,0.010882709220189513,0.06250056159889822,1
Click,-0.04282569019043961,0.006669850443225366,3
Return of the Hero,-0.02788965403697383,-0.0033496552469289525,2
Omicidio all'italiana,0.032154941354750485,-0.05364659734618124,3
American Reunion,-0.013855592252571953,0.0018536006869890223,1
Harold & Kumar Escape from Guantanamo Bay,-0.037269807548015926,0.07408806987894012,1
Single White Female,0.03418111094001586,0.07570756917563388,2
The Texas Chainsaw Massacre,-0.05686023930043886,0.017511318342779733,1
Shrek the Third,-0.034451598976861855,0.05566480088562588,3
Wolf Man,-0.0714725693548721,-0.07387620252118589,1
No Strings Attached,0.23827826249281028,-0.06331291377108304,2
Little Buddha,-0.026217315676505554,-0.02736295751850016,1
Star Trek: Nemesis,-0.03626117011401815,-0.04596762714004585,0
Stitches,0.17192811255088272,-0.022091019955970296,3
White Squall,0.0037813681241476334,0.13693179537073785,1
Jack,-0.05877700100045333,0.06705290927900866,3
Knocked Up,-0.04627230082231905,0.06422645357223948,1
Rebecca,-0.029056635059199903,-0.01647114257745683,3
I Spit on Your Grave 2,-0.020827598174501142,-0.03119813765481766,2
Sightseers,0.13079382258578062,-0.01803941486466711,1
The Raven,0.007402338682817845,-0.00838104682145065,0
Paper Man,-0.10719561336327069,-0.10874617712173555,3
The House by the Cemetery,0.0032694103868955056,-0.011283843165104859,3
The Jack in the Box: Awakening,0.0017560807073200811,0.00686090624305561,2
Max & Leon,-0.02111513359619716,0.09649602455157585,0
13 Sins,-0.07027511231762289,-0.028302720463449258,3
Sound of My Voice,0.19343299487036883,-0.06930501779204236,3
Bandits,-0.021290115946226453,-0.02717354575554099,1
Ad Vitam,-0.008858283589839231,-0.00823014136373209,3
Mandibles,-0.021698192564656302,-0.023701274584868218,0
Muppets Most Wanted,-0.02694011803588774,-0.028881331399071675,1
John Dies at the End,0.18009483725329328,-0.03740607746439897,1
The Crazies,-0.01151685785877651,0.030576325421460025,1
Mighty Joe Young,-0.027481116809668072,0.16029550252376268,3
Inkheart,-0.04208266584647073,0.0010835189384017184,1
Deathgasm,0.234400434100575,-0.041391400842414015,1
Horns,-0.0215569870890532,0.12453285216836282,3
Hero,0.051006112524918545,-0.07372809093670048,3
Deathgasm,-0.04534293573038162,0.08731419606919717,1
Horns,0.006435610410295913,0.06716361239951182,3
Hero,0.019547879146502453,-0.0011098458150900843,3
A Boy and His Dog,0.005147940572422622,0.02526832646282843,0
Cake,-0.08597839762236799,-0.01984275800596631,2
Desire,-0.001998880080345024,0.035906062118631905,1
Assassination Games,-0.02436761071981954,0.026788467635107067,1
Trap,0.06146035276913629,-0.07470418202762376,1
Gunpowder Milkshake,-0.04502515699489128,-0.09936921259936923,2
Daddy's Home,-0.02371515472272293,0.1359974884658668,0
Mirrors,0.04144989768752796,0.021300499698916266,1
A Prairie Home Companion,-0.05436689155339297,-0.050744976714088334,0
I Came By,0.12427281364886869,-0.01786575987450455,0
The Huntsman: Winter's War,-0.06378686458994973,-0.06899635467202342,0
The Air I Breathe,-0.09408125363422701,-0.12530095290858562,3
Prince of Persia: The Sands of Time,0.01271252542520218,0.038975621638077135,0
Loving Pablo,0.004318915335963808,-0.028548949533335442,0
The Devil's Candy,-0.03493533874419219,0.12181180528289572,3
Star Wars: The Rise of Skywalker,0.03025676571174596,-0.07481074023018186,0
Byzantium,-0.0629247076749446,0.018503117372764298,0
Would I Lie to You?,-0.037840294792475,0.17769656394790007,3
Saw VI,0.0008360657263139365,0.09102611268720934,3
The Three Caballeros,0.024869504247663505,0.006402582534544808,3
Premonition,0.003214240087863779,-0.004961475022142692,3
Thir13en Ghosts,0.10861770860469924,0.0013437319242231537,1
Underwater,-0.030546200585929804,-0.007430935871266071,1
A-X-L,0.2571387313688893,-0.05399793203494171,0
Hacker,0.09314495775868951,-0.06981581072811656,3
The Invisible Boy,-0.022888957398704068,-0.03270246756034792,3
The Toxic Avenger,-0.05401189856386268,0.08828525270997596,0
What a Girl Wants,0.07544210000726707,-0.017447101846958753,2
Austin Powers: The Spy Who Shagged Me,0.020409291466167396,0.09812640940106526,0
Cold Skin,0.011581537807642588,-0.017067964528199527,3
Public Friends,0.008878141073865368,0.020650509668525666,3
Wrong,-0.0045178023357485345,0.07351866581936899,3
Rugrats Go Wild,-0.006947090914894333,-0.023482926355201363,1
Twilight,0.010284584145970986,0.03134451510752592,2
Tomorrowland,-0.06919193669801865,-0.008698947831123786,1
The Host,-0.03131169216419516,0.0022217804151117957,2
Mercury Rising,0.07980404935877707,0.03456534092761869,3
Extraordinary Measures,-0.010027798860728802,0.024300827985876357,3
The Amityville Horror,0.0038154057106278665,-0.025135699710367266,1
Wish,0.012692075679616591,-0.002816122427693231,0
Colossal,-3.0110549642303752e-05,-0.02182169007697449,2
The Frozen Ground,-0.04003305177733078,-0.08034182987651456,0
Mama,-0.01080066601587264,-0.028811157866901353,1
Legends of Oz: Dorothy's Return,0.006990957755780073,-0.003288019267736204,0
Basilicata Coast to Coast,0.05919222681820674,-0.04556210845852339,0
The World Is Not Enough,-0.007439843505987417,0.09234452679587907,0
Daybreakers,-0.026795299329096783,0.034286522176282606,0
The Librarian: Quest for the Spear,-0.03751927002188343,-0.05919855840976222,3
Tremors 2: Aftershocks,-0.07915212923518795,-0.07389043862537649,0
Cheaper by the Dozen,0.021374613133343087,0.01817229395030515,3
Death Race,-0.018274401671266382,0.13244732377695803,0
I ♥ Huckabees,-0.004064487268771164,-0.06965520129629037,1
The BFG,0.005928961140874919,-0.0260908943417245,1
Child 44,0.0353024509268624,0.0639874258600398,0
The House of the Devil,0.011060463259268441,0.01065903616282838,2
Bachelor Party,0.04753035149274681,-0.014874067999040487,3
Predator 2,-0.046363440570374365,0.09332082827721583,0
Copshop,0.0013740425347901937,-0.015477637380694485,0
Crisis,0.019888207206783623,0.004383354032453903,0
Sleeping with Other People,-0.08462603980089652,-0.03584803748727013,1
Insidious: Chapter 3,0.01946531562058203,0.11182393158028094,2
Predators,-0.00039382436943913995,-0.02131015265924627,1
Rachel Getting Married,-0.006981924834361355,-0.06378058281609798,2
Asterix and the Big Fight,0.013734703597888361,0.13753877373759552,0
Johnny English,-0.13219874073263982,0.032165546902469803,0
The Time Machine,-0.048211532996130416,-0.040945875603785514,0
You Again,0.0003544387640554633,0.007378081068569639,2
Look Who's Talking,-0.002308040531450853,-0.02207395147338703,2
1492: Conquest of Paradise,0.06253878767245409,-0.06611726599242845,0
Strange World,0.11575769937186252,0.018183069308503223,1
Severance,-0.021911860946234017,-0.020088778757166588,0
Europa Report,0.12745877046141335,-0.0015231379390518844,1
Upside Down,-0.09773470261252014,0.00923829578684293,3
Monkey Shines,-0.04576510814484619,-0.0445292211880975,3
Great Balls of Fire!,-0.057227128828039486,0.027353300873705255,0
Primary Colors,-0.055382936249144185,-0.06759401511289566,0
Pacific Heights,0.01432682971527383,-0.01177463420480274,1
Shotgun Wedding,-0.022891756523988466,0.027472895961123123,1
The Assistant,0.01705018900285636,0.056220951993381355,2
Gemini Man,0.04299895823130955,-0.05625233443854364,3
Psychokinesis,-0.009910109308121123,-0.01862173173204524,3
Pain & Gain,0.010941592681454816,0.015963624058403268,3
Vacancy,0.019809108286833046,-0.029211623059848958,1
Rust Creek,0.00679107463212422,-0.013516183963422412,2
Escobar: Paradise Lost,-0.01725610110924988,0.04407193112065296,3
Always,-0.021254595380673463,-0.04808515744375272,3
Rat Race,-0.07814177207088914,-0.06712432630986113,1
X-Men Origins: Wolverine,-0.09704380463530651,-0.0848207851128384,3
Your Place or Mine,-0.04492601114167602,-0.05393938406731581,1
Dangerous Lies,-0.03476701347081572,-0.07149688877968634,2
The Rover,0.008702875216157634,0.06976168457476284,3
Stigmata,-0.0289208884522326,0.00788130417947572,2
Buffalo Soldiers,-0.01564565932411215,-0.03290184082284929,0
Romeo Must Die,0.012442154015235013,-0.0186745308799289,0
Knock at the Cabin,0.035951567179296484,0.086702140377055,1
#realityhigh,0.022850316477711966,0.0664356885169347,2
Promised Land,-0.04838242451305505,0.05182315012811541,3
Firestarter,0.004841119872207785,-0.02357068931217083,2
The Cell,0.0778476374631336,-0.07364150989496689,0
Return to Seoul,0.02128617364355498,0.08363548790374895,2
Time Trap,0.04305753358451497,0.10479791116616051,1
Live by Night,0.012649135104997796,-0.0108556732431682,0
Unfriended: Dark Web,-0.06235966764220702,-0.007219853418586119,1
Proxima,-0.042333448121930864,0.008843396769111996,2
The Discovery,0.040765055320378746,0.024065897781905266,3
Basket Case,-0.0018348369995322342,0.017763260037066443,1
Message in a Bottle,-0.05119341459298726,-0.026219721831196485,3
Changing Lanes,-0.10622501229360445,-0.11138072365939088,1
Murder Mystery,-0.029625881142131497,-0.051342722788315275,3
Moonfall,0.14349480589800753,-0.034077559141538497,0
Airplane Mode,0.22075657509159843,0.0015821188754554013,2
Ant-Man and the Wasp: Quantumania,0.02103417720153298,-0.029986158334860596,1
Christmas Inheritance,-0.058760682935813296,-0.064990667205338,2
Honey 2,-0.022289067326130074,-0.037348479978152826,2
Hoffa,0.1690488365837464,0.00481453601656909,0
Sting,-0.044134986865398754,0.11092804003806161,2
The Ritual,-0.020959882203156126,0.09312041038406556,1
Very Bad Things,0.025241687575410787,0.005503222214171466,0
Johnny English Strikes Again,0.21612689197115045,-0.046914397594377044,3
Frankenhooker,0.2594796310211611,-0.0976488269188617,2
King Kong,0.00879241616025663,0.0458145575902533,3
The Postman,0.09281075902605608,-0.012937492873481653,0
Malice,-0.026878248579965545,-0.037917665587853255,1
Winter's Tale,0.07769962389285066,-0.03042627485709133,3
The Bet,-0.026058844633290817,-0.06939428012515846,1
A Christmas Prince: The Royal Baby,-0.0709639377243509,-0.09380472575023081,2
The Little Shop of Horrors,0.24803222859411275,-0.07180823388445744,3
Sleuth,0.15726300075103988,-0.06431821155493042,3
Wet Hot American Summer,-0.0664644488340731,-0.07447754418165796,0
Shortbus,0.10839743592280852,-0.04391816956376717,1
Passing,-0.027687440590195404,-0.027617928790026242,2
Kajillionaire,0.04674003834126702,-0.022839737117325697,1
Christmas & Co.,0.0745592370626411,0.0776281754134187,3
A Dark Song,0.013803364985494181,0.009827540868406974,1
Ride Along,0.12845012854087046,0.008193076632250242,3
Coyote Ugly,0.036232170374103506,0.05585530318599143,2
Cassandra's Dream,-0.03470962137182225,-0.019455763847806704,1
6 Bullets,-0.0042274634761793155,0.10975280021141119,3
The Dead Pool,-0.07365116331940717,-0.11580908253089427,3
Code 8,-0.035124396775959466,-0.04328380724746407,0
Confidence,-0.02437315609213814,-0.012850965314609011,3
Death Race: Beyond Anarchy,-0.011921342137269014,-0.04735352268215767,3
Taken 3,-0.030375450285233207,0.05625252900696212,3
How to Be Single,-0.03192725387751896,0.015340854844884011,0
The Losers,-0.007273803993590341,-0.022904755768711732,0
Nights in Rodanthe,0.051299799512001955,0.06866569745760263,2
The Woman in Red,-0.025698146350485684,0.062496045955401196,3
Don't Hang Up,0.01470501505293382,0.006760580451180177,1
Turbo,-0.08667424775365441,-0.06930008262037372,0
Killer Elite,-0.027988366517296148,-0.03431137045064594,0
"Tad, the Lost Explorer",0.04484001546448434,0.008999154467281495,3
Hope Springs,-0.0552531071645006,0.02861638943699624,1
The Noel Diary,-0.006427894758794708,-0.009823305722865543,2
Dead Space: Downfall,-0.02419411677034709,0.03168215095935118,0
The Sisterhood of the Traveling Pants 2,0.07714946243254199,0.01146830790623558,1
Hatching,0.1040332611981199,-0.03931808962103888,2
Unsane,-0.05248157981551593,0.0847119163015065,2
Free Fire,0.020280775289677505,0.06316929933078623,0
Captain Underpants: The First Epic Movie,-0.025544655006152005,0.04632749822914917,0
Black Sea,-0.009803798519624863,-0.007618712382457064,1
Viva l'Italia,0.022643148088126806,0.05173980113600536,0
The Librarian: The Curse of the Judas Chalice,-0.03632869603702647,0.019996075383617876,3
Splash,-0.02515541787962285,-0.019620944364008092,3
Last Shift,0.018437285685521877,-0.0012497906445796078,3
Entourage,0.19003621172402396,-0.08813736747370353,1
Deliver Us from Evil,0.012915111401128804,0.007842339505715706,1
Disclosure,-0.02551996005170674,-0.06195065915387893,3
Loving Adults,0.22934873650594775,-0.03754446479476235,1
Power Rangers,0.010526417537848816,0.06310630913485007,1
The Ruthless,-0.14536034095630798,-0.07153636299494194,3
True Story,0.020168223597474066,-0.017093254539146445,0
Creepshow 2,0.1595399800045589,-0.05624232453668144,0
The House with a Clock in Its Walls,-0.034491850209959735,-0.017078302837006464,3
Rollerball,-0.042463106524820424,-0.012737417537255744,0
Bring It On,-0.06346819884596615,-0.07533302818432998,1
Meet the Fockers,-0.036862446874633886,-0.0396322404064524,1
Goodnight Mommy,-0.02384592460966536,0.0016234880296594778,1
The Bouncer,-0.04044072766541296,-0.06036636569465155,3
Ride Along 2,0.20539362042126996,-0.01126243460852386,3
The Purge,-0.06787759496608722,-0.09905916216805385,0
American Mary,0.022945392649876006,0.18475177359686326,0
Taxi 2,-0.06959691584081415,-0.020837122517634577,0
Rebel Moon - Part One: A Child of Fire,-0.049633109673619114,-0.05571526833708421,0
Like Father,0.02444723479761224,-0.03866702012955043,2
"White as Milk, Red as Blood",-0.003910552611227726,0.09191028225696998,3
Cold Prey,-0.06797535339491381,-0.08334498518761708,1
I Am Not an Easy Man,0.06941648312029822,-0.05463336253772426,1
Delivery Man,-0.0601722204634121,0.04641876647658128,3
Diary of a Wimpy Kid,-0.06331617262527757,-0.0638529756761331,3
The Exorcist III,-0.021016169588611588,0.18781239541901062,0
No Escape,-0.061809826534828485,0.030613532035862798,3
Lifeforce,-0.006423310395276813,-0.018408447947183236,0
Eiffel,-0.02791939540960785,-0.02947888680057968,3
Insidious: The Last Key,0.004597322076883962,0.05455781657028328,2
To Steal from a Thief,-0.058535803773005726,-0.06585429302094471,0
The Meg,0.05676519478174398,0.02496378361455907,0
Alps,-0.04914011685034833,0.09396845346515556,0
Megan Is Missing,0.04470611551832378,0.0022341261173903946,2
Father of the Bride Part II,0.10173299270248236,-0.04340188593591883,3
Aladdin and the King of Thieves,-0.03872171433964451,-0.0023438658174110417,0
Rules of Engagement,-0.012823015506334742,0.10339748647683746,3
Swordfish,0.20121542275195986,-0.02739372877403695,3
Assassination Nation,-0.009320575507896969,-0.004483976348662978,0
Message from the King,-0.04114663591017852,-0.06686865749839235,3
Something Borrowed,-0.04718213580473164,-0.012778151733958947,2
The Expendables,-0.015672166459894627,0.022494724375044264,0
Sky High,0.08076433778183406,-0.03901280629036093,0
Babe,0.04214103265182442,0.010561280158041078,3
The International,-0.028108775209808343,-0.047356377849330555,1
Valley of the Dead,0.10663837834988919,0.04990543527049525,1
The Eagle,0.028882635799774473,0.09744561485700007,0
Eat Pray Love,0.015298847446259018,0.010140257124500134,2
Night of the Demons,0.07519024932811391,-0.06175191620375527,1
Rock Dog,-0.016877015854139404,-0.03934621864556329,0
San Andreas,0.055001493259790174,-0.005377912690369878,0
The Internship,-0.03062634378741776,0.029265050834060672,1
Death Wish II,-0.017048977425909568,-0.04913775731201912,3
The Librarian: Return to King Solomon's Mines,-0.04384904132125346,-0.041492514484427166,0
Bride Wars,0.011700086841257918,-0.05193962463907778,1
Ghosts of War,-0.04003869166057565,0.03886264696534022,0
"Marry Me, Dude",0.02026798204526377,-0.009779745688500006,3
Repo! The Genetic Opera,-0.058678869570495146,0.018141037523996373,1
Explorers,-0.02610363483985618,-0.02829082936766103,3
American Pie 2,-0.043293040117751244,-0.04730802454702805,1
Brad's Status,0.01290920398422195,-0.029947740528236136,3
Unlocked,0.054313248119995924,-0.005398269348314352,2
Midnight Special,-0.0476912049056431,-0.028828786034537694,3
Mad City,-0.022430087007390128,-0.05736508114643779,3
Bandit,0.007832713263874492,-0.0753639377511737,0
Hannibal Rising,-0.004595850676102704,0.07756713307176934,0
A Long Way Down,-0.04001749551970542,-0.04832943283252865,1
Follow Me,-0.022361087472828212,0.09521943999694728,1
Annie,0.20235073823960406,-0.03845404462427972,2
The Return of Jafar,0.09716295840643058,-0.02654689285926851,3
Night Watch,0.198851662403785,-0.02877307239501809,0
Mr. Magorium's Wonder Emporium,-0.043864735344840214,-0.0055800501779183515,0
Incoming,0.032393378320707655,-0.012059734981866398,1
Antebellum,-0.018253438184725145,0.04239045573453548,0
Like a Boss,0.11288476651578189,-0.06131300259377248,1
Risen,0.12687959758212408,0.07793145783206758,0
The Voices,0.17879668638904753,-0.02706104875904389,3
Johnny English Reborn,-0.0835317062455499,-0.011015245704369785,0
Finding ʻOhana,0.14186961294792874,-0.05704143405222531,1
Gone,0.13354012532246126,-0.09356704443006407,2
The Extraordinary Adventures of Adèle Blanc-Sec,0.19185837580177995,-0.035166155694758165,0
Don't Say a Word,-0.05532079053519237,-0.052170921383650724,3
Intimacy,-0.023760108979062947,-0.007699965914228276,2
The Man with Two Brains,0.09672584774446907,0.004717002344667452,3
Friday the 13th Part VI: Jason Lives,0.04060070917433205,-0.023915858064009223,0
Critters 2,0.1262947946896368,-0.0033179166026318777,0
The Astronaut Farmer,-0.01438890579286024,-0.07060784401662709,3
2 Days in Paris,-0.008896677943612666,0.027176147734527062,1
Canary Black,-0.009964524314384524,-0.030648060545640878,2
Falling for Christmas,-0.03934678115268361,-0.006310074382987573,3
Echelon Conspiracy,-0.07956697831521976,0.09464521571720443,0
Hoodwinked!,-0.0032423724825689747,0.04481065628811967,0
Dark Blue,-0.057771324232088944,0.05428736366299439,0
Dark Blue,0.012024087373943525,0.06504474493537583,0
Clean,-0.008094919524251395,0.06878549007791421,3
Roommates Wanted,-0.019074537745172027,-0.01896531291907525,3
The Angry Birds Movie,0.04150144481796921,0.012205252833371904,1
Chasing Liberty,-0.03632315228618535,0.10961284209516903,2
Red Heat,-0.06269261327096409,-0.00036600121050213994,3
Nick of Time,0.1233244357683171,-0.04539805257011145,3
A View to a Kill,0.0638406827195085,-0.061906947186138914,0
Countdown,-0.013337585206491562,-0.014252057191881821,2
The Other Woman,-0.015083945203721066,-0.05063336024680921,2
Mater and the Ghostlight,-0.03344104715674673,0.05575980895483645,0
Flash Gordon,-0.01396656413554043,-0.03101862121731052,0
The Bourne Legacy,-0.09495884245651535,0.03847056671115331,0
Takers,0.00764397397880953,0.11544946805237925,1
Legend,-0.023854901605399156,0.05739387165111652,0
The Replacement Killers,-0.008802319374684304,0.13051271538310533,3
The Switch,-0.03263211580665318,-0.052753415221943746,2
Bagman,-0.013551763242662208,0.01938226865752182,3
Book Club,-0.06391088646984609,-0.033608814186622094,1
Unknown Origins,-0.016205572333284613,-0.022408780600867387,3
Point of No Return,-0.04852738893210108,0.0018934958010980907,0
Bridget Jones: The Edge of Reason,0.22121604396256844,-0.05038517515542038,2
Just Cause,0.14481646510030174,-0.07008109660972749,0
Immaculate,-0.021629399217455342,-0.024326517562910162,2
Diary of a Wimpy Kid,-0.011926831871098744,0.06501876472644344,3
Veronica,-0.03702183345251987,-0.0378551484535354,2
Death Warrant,0.06944379765242026,-0.05480847068183943,3
Gigi,0.0285820447486237,0.08859223644437214,1
Black Crab,-0.05905786058879613,-0.025362893342932322,2
Mile 22,0.15191220985810286,0.00232985485934635,0
The Survivalist,-0.05628125204661867,-0.08464223203282974,3
Parkland,0.014628179458265556,0.08765389129913435,0
Deep Impact,-0.029567850644325374,0.008912866324922195,0
Last Man Down,-0.02324875208150243,0.10590284596504926,3
This Is the End,0.017790547290981402,0.0825622251067172,1
J. Edgar,-0.08368363902224327,-0.07362038631263759,3
Walking with Dinosaurs,-0.030115006434511305,-0.027161580823874053,0
The Thing,0.0485056036211194,-0.024022808074901023,1
Can't Hardly Wait,-0.03386162928610073,0.1087086312822366,1
Needful Things,0.008678502249593762,0.03879258672016689,0
Antlers,0.12986284430668796,-0.012497791324687665,2
Army of the Dead,0.041685360085453496,-0.06368129145252309,0
Biker Boyz,-0.04466049362478125,0.034981230944197444,0
Waiting...,0.011796255314330982,0.12503945317669987,1
Entrapment,0.05812149713038624,-0.0750628288813384,1
Bird on a Wire,-0.01274920740074607,0.07035163842028895,3
